_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,how_many_people_can_you_see_in_the_image,the_difficulty_of_this_task_is,id,image_url
575325168,10/19/2014 01:07:13,1435180561,10/19/2014 01:05:26,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,18,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:07:51,1435181165,10/19/2014 01:05:51,false,clixsense,0.775,11106820,USA,MA,Taunton,108.49.222.138,25,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:16:37,1435188416,10/19/2014 01:15:13,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,25,Hard,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:20:59,1435191785,10/19/2014 01:19:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,19,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:21:49,1435192363,10/19/2014 01:20:31,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,20,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:25:56,1435195567,10/19/2014 01:23:25,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,22,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:45:45,1435210912,10/19/2014 01:41:44,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.96,20,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 01:53:08,1435216206,10/19/2014 01:50:52,false,elite,0.7814,28276268,USA,IL,Chicago,75.118.177.249,19,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325168,10/19/2014 02:15:11,1435234719,10/19/2014 02:11:55,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count35,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200011.jpg
575325169,10/19/2014 00:21:43,1435148793,10/19/2014 00:21:04,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,30,Easy,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 00:50:55,1435167728,10/19/2014 00:39:50,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,21,Easy,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:02:05,1435175900,10/19/2014 01:01:14,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:04:42,1435178062,10/19/2014 01:02:16,false,sendearnings,0.6667,2037537,USA,CA,Temecula,76.168.153.172,17,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:16:29,1435188352,10/19/2014 01:15:14,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,23,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:16:35,1435188403,10/19/2014 01:15:16,false,clixsense,0.39,10390268,USA,NY,Kingston,100.40.134.199,30,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:23:45,1435193869,10/19/2014 01:22:17,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:25:56,1435195572,10/19/2014 01:23:25,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:45:39,1435210854,10/19/2014 01:43:12,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325169,10/19/2014 01:56:41,1435218964,10/19/2014 01:51:53,false,fusioncash,0.4119,19291730,USA,NC,Hickory,97.89.113.70,22,Normal,count36,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200102.jpg
575325170,10/19/2014 00:21:43,1435148795,10/19/2014 00:21:04,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,22,Easy,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 00:37:14,1435158332,10/19/2014 00:35:14,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,20,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 00:57:32,1435172248,10/19/2014 00:55:26,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,25,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 01:07:51,1435181170,10/19/2014 01:05:51,false,clixsense,0.775,11106820,USA,MA,Taunton,108.49.222.138,40,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 01:19:33,1435190643,10/19/2014 01:18:10,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 01:28:56,1435197957,10/19/2014 01:28:32,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Easy,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 01:34:18,1435202069,10/19/2014 01:31:16,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,18,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 01:48:08,1435212650,10/19/2014 01:45:42,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 01:53:08,1435216207,10/19/2014 01:50:52,false,elite,0.7814,28276268,USA,IL,Chicago,75.118.177.249,22,Normal,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325170,10/19/2014 02:39:53,1435252657,10/19/2014 02:32:31,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,15,Easy,count37,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200106.jpg
575325171,10/19/2014 00:55:24,1435170616,10/19/2014 00:54:30,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 01:13:09,1435185775,10/19/2014 01:10:45,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 01:27:08,1435196708,10/19/2014 01:20:18,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,22,Easy,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 01:28:56,1435197964,10/19/2014 01:28:32,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 01:58:47,1435220790,10/19/2014 01:57:23,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,19,Normal,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 02:00:23,1435222405,10/19/2014 01:59:44,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,20,Easy,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 02:19:37,1435238182,10/19/2014 02:18:55,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 02:20:41,1435238905,10/19/2014 02:19:31,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,30,Easy,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 02:40:17,1435252890,10/19/2014 02:38:52,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,25,Hard,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325171,10/19/2014 02:59:47,1435266130,10/19/2014 02:57:50,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,25,Normal,count38,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200129.jpg
575325172,10/19/2014 00:20:07,1435147935,10/19/2014 00:16:28,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,23,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 00:55:24,1435170620,10/19/2014 00:54:30,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 01:07:51,1435181166,10/19/2014 01:05:51,false,clixsense,0.775,11106820,USA,MA,Taunton,108.49.222.138,25,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 01:15:12,1435187471,10/19/2014 01:14:34,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,22,Hard,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 01:20:59,1435191789,10/19/2014 01:19:35,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,20,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 01:28:29,1435197712,10/19/2014 01:24:46,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,23,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 01:45:45,1435210916,10/19/2014 01:41:44,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.96,21,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 01:55:45,1435218365,10/19/2014 01:53:15,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 02:11:40,1435232319,10/19/2014 02:10:17,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325172,10/19/2014 02:14:58,1435234573,10/19/2014 02:13:40,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,20,Easy,count39,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200134.jpg
575325173,10/19/2014 00:37:14,1435158330,10/19/2014 00:35:14,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,21,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:01:13,1435175179,10/19/2014 01:00:19,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:13:09,1435185774,10/19/2014 01:10:45,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,20,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:29:18,1435198182,10/19/2014 01:28:58,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:35:41,1435203057,10/19/2014 01:34:19,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,18,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:45:39,1435210855,10/19/2014 01:43:12,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:48:35,1435213012,10/19/2014 01:46:20,false,instagc,0.5533,23962923,USA,CA,Van Nuys,172.248.184.29,17,Hard,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 01:53:08,1435216209,10/19/2014 01:50:52,false,elite,0.7814,28276268,USA,IL,Chicago,75.118.177.249,22,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 02:38:51,1435251840,10/19/2014 02:24:26,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,22,Normal,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325173,10/19/2014 02:46:09,1435256838,10/19/2014 02:45:38,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,20,Easy,count40,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200139.jpg
575325174,10/19/2014 00:08:51,1435140838,10/19/2014 00:06:30,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,26,Hard,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 00:24:07,1435150398,10/19/2014 00:16:26,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,22,Normal,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 01:08:11,1435181405,10/19/2014 01:07:14,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 01:14:33,1435186833,10/19/2014 01:13:31,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,28,Hard,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 01:16:33,1435188377,10/19/2014 01:15:04,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,23,Normal,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 01:29:39,1435198511,10/19/2014 01:29:20,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,22,Normal,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 01:58:47,1435220788,10/19/2014 01:57:23,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 02:10:14,1435231321,10/19/2014 02:08:36,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 02:14:29,1435234273,10/19/2014 02:11:41,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,23,Easy,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325174,10/19/2014 02:32:29,1435247330,10/19/2014 02:20:42,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count41,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200259.jpg
575325175,10/19/2014 00:55:24,1435170617,10/19/2014 00:54:30,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 01:10:44,1435183788,10/19/2014 01:09:26,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 01:18:06,1435189474,10/19/2014 01:16:30,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,20,Easy,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 01:20:13,1435191261,10/19/2014 01:12:25,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,20,Normal,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 01:55:45,1435218361,10/19/2014 01:53:15,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 02:15:11,1435234717,10/19/2014 02:11:55,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 02:16:44,1435235870,10/19/2014 02:14:30,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,21,Normal,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 02:45:37,1435256387,10/19/2014 02:39:56,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,20,Easy,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 02:50:30,1435259942,10/19/2014 02:49:13,false,gifthulk,0.5042,30142697,USA,FL,Jacksonville,24.129.68.254,25,Hard,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325175,10/19/2014 02:57:50,1435264775,10/19/2014 02:54:47,false,instagc,0.5076,18386513,USA,TN,Knoxville,98.70.105.203,25,Easy,count42,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200326.jpg
575325176,10/19/2014 00:21:43,1435148791,10/19/2014 00:21:04,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,25,Easy,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 00:39:44,1435160114,10/19/2014 00:37:20,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,22,Normal,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 00:58:23,1435172989,10/19/2014 00:57:33,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,25,Normal,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 01:16:33,1435188376,10/19/2014 01:15:04,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,24,Normal,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 01:18:06,1435189469,10/19/2014 01:16:30,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,21,Normal,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 01:41:57,1435207815,10/19/2014 01:39:29,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,22,Normal,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 02:00:23,1435222404,10/19/2014 01:59:44,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,30,Easy,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 02:05:23,1435227476,10/19/2014 01:48:12,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,15,Normal,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 02:14:58,1435234570,10/19/2014 02:13:40,false,surveymad,0.2204,12840726,USA,NC,Indian Trail,98.23.87.173,25,Easy,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325176,10/19/2014 02:18:35,1435237351,10/19/2014 02:16:45,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,23,Hard,count43,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200401.jpg
575325177,10/19/2014 00:08:51,1435140840,10/19/2014 00:06:30,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,24,Hard,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:05:39,1435179089,10/19/2014 01:03:22,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,25,Hard,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:06:07,1435179477,10/19/2014 01:04:20,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.206,22,Normal,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:07:13,1435180548,10/19/2014 01:05:26,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,15,Normal,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:16:37,1435188413,10/19/2014 01:15:13,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,32,Hard,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:29:39,1435198516,10/19/2014 01:29:20,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,23,Easy,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:37:22,1435204368,10/19/2014 01:35:43,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,20,Normal,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:45:13,1435210542,10/19/2014 01:44:37,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,20,Easy,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 01:48:08,1435212649,10/19/2014 01:45:42,false,instagc,0.6824,19828154,USA,TX,Belton,99.197.147.39,20,Normal,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325177,10/19/2014 02:46:27,1435257013,10/19/2014 02:44:59,false,instagc,0.5393,13763729,USA,NC,Apex,75.182.89.225,26,Normal,count44,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200405.jpg
575325178,10/19/2014 00:13:26,1435143959,10/19/2014 00:08:52,false,instagc,1.0,19838540,USA,AL,Mobile,68.63.67.24,23,Hard,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 00:21:03,1435148510,10/19/2014 00:20:09,false,elite,0.9333,26090878,USA,CT,Litchfield,69.123.110.189,25,Easy,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 00:23:16,1435149864,10/19/2014 00:21:31,false,zoombucks,0.9,5919735,USA,PA,Lansdale,96.245.83.248,21,Hard,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:05:25,1435178827,10/19/2014 01:04:42,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,20,Normal,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:07:27,1435180801,10/19/2014 01:05:40,false,instagc,0.7344,29549959,USA,MT,Missoula,69.145.152.230,22,Normal,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:09:16,1435182546,10/19/2014 01:07:52,false,clixsense,0.775,11106820,USA,MA,Taunton,108.49.222.138,30,Normal,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:18:06,1435189473,10/19/2014 01:16:30,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,18,Normal,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:45:13,1435210541,10/19/2014 01:44:37,false,instagc,0.2152,21319315,USA,PA,Lebanon,50.164.80.73,20,Easy,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:45:45,1435210913,10/19/2014 01:41:44,false,points4rewards,0.6165,20113482,USA,"","",72.168.128.96,21,Easy,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325178,10/19/2014 01:51:48,1435215333,10/19/2014 01:44:10,false,clixsense,0.6637,8108990,USA,WA,Bothell,50.46.244.34,21,Normal,count45,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200457.jpg
575325179,10/19/2014 00:23:16,1435149852,10/19/2014 00:21:31,false,zoombucks,0.9,5919735,USA,PA,Lansdale,96.245.83.248,28,Hard,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 01:04:40,1435178036,10/19/2014 01:04:02,false,instagc,0.7458,18699329,USA,MA,Bridgewater,96.237.198.161,25,Normal,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 01:07:51,1435181167,10/19/2014 01:05:51,false,clixsense,0.775,11106820,USA,MA,Taunton,108.49.222.138,40,Normal,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 01:16:37,1435188417,10/19/2014 01:15:13,false,coinworker,0.3733,23778084,USA,PA,State College,71.207.23.37,31,Hard,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
575325179,10/19/2014 01:21:49,1435192362,10/19/2014 01:20:31,false,instagc,0.6597,18871611,USA,IN,Noblesville,73.176.62.236,27,Normal,count46,https://dl.dropboxusercontent.com/u/82816032/test_gym/gym_count/20141017_200502.jpg
